"Date","Open","High","Low","Close","Shares Traded","Turnover (Rs. Cr)"
"13-May-2020","     9867.85","     9909.50","     9604.90","     9679.60","      395195279","        15292.01"
"14-May-2020","     9499.85","     9581.65","     9337.20","     9355.65","      303269159","        12950.23"
"15-May-2020","     9386.35","     9391.30","     9195.30","     9291.60","      194006302","         8428.83"
"18-May-2020","     9275.40","     9275.65","     8654.00","     8675.40","      356525441","        13654.00"
"19-May-2020","     8920.05","     8986.65","     8650.15","     8715.25","      310195113","        12675.66"
"20-May-2020","     8737.85","     9033.85","     8716.95","     8983.50","      258470205","        11723.07"
"21-May-2020","     9019.35","     9142.95","     8900.65","     8924.35","      243602021","        11080.58"
"22-May-2020","     8846.25","     9001.10","     8574.50","     8651.70","      373304804","        15750.49"
"26-May-2020","     8750.10","     8869.80","     8634.10","     8673.65","      231658584","        11048.40"
"27-May-2020","     8743.00","     9235.05","     8687.10","     9181.50","      403953339","        18270.06"
"28-May-2020","     9274.25","     9521.70","     9246.35","     9426.65","      356977908","        16595.56"
"29-May-2020","     9357.05","     9552.90","     9250.15","     9527.05","      402293811","        17500.02"
"01-Jun-2020","     9739.85","    10010.35","     9704.70","     9873.50","      353588198","        16322.67"
"02-Jun-2020","     9934.85","    10215.80","     9859.95","    10187.95","      307395143","        18682.50"
"03-Jun-2020","    10378.40","    10614.65","    10337.50","    10384.50","      414034704","        21728.14"
"04-Jun-2020","    10381.95","    10467.50","    10077.70","    10110.85","      335994639","        17414.60"
"05-Jun-2020","    10171.25","    10402.40","    10094.20","    10334.85","      413366151","        16540.67"
"08-Jun-2020","    10580.95","    10636.65","    10255.10","    10360.20","      449167881","        19023.52"
"09-Jun-2020","    10404.75","    10528.45","    10126.40","    10163.35","      390538852","        17514.08"
"10-Jun-2020","    10190.55","    10343.85","    10138.45","    10280.45","      305036813","        12603.21"
"11-Jun-2020","    10247.15","    10304.15","    10010.75","    10035.70","      332935511","        13664.03"
"12-Jun-2020","     9586.20","    10157.15","     9585.50","    10111.75","      367368549","        17158.50"
"15-Jun-2020","    10033.05","    10044.45","     9735.75","     9817.90","      298020571","        13463.69"
"16-Jun-2020","    10071.40","    10160.45","     9741.80","    10089.95","      383343646","        17297.58"
"17-Jun-2020","    10039.50","    10219.90","     9965.75","    10007.10","      323223810","        13638.69"
